year,fmp,binL,sex,Frequency,Source,Species,Year,FMP,Sex
2017,WC,70,F,13,IPHCLL,310,NA,NA,NA
2017,WC,70,M,19,IPHCLL,310,NA,NA,NA
2017,WC,75,F,18,IPHCLL,310,NA,NA,NA
2017,WC,75,M,6,IPHCLL,310,NA,NA,NA
2017,WC,80,F,43,IPHCLL,310,NA,NA,NA
2017,WC,85,F,28,IPHCLL,310,NA,NA,NA
2017,WC,90,F,9,IPHCLL,310,NA,NA,NA
2017,WC,95,F,2,IPHCLL,310,NA,NA,NA
2018,BSAI,65,M,1,IPHCLL,310,NA,NA,NA
2018,BSAI,70,F,2,IPHCLL,310,NA,NA,NA
2018,BSAI,70,M,2,IPHCLL,310,NA,NA,NA
2018,BSAI,75,F,1,IPHCLL,310,NA,NA,NA
2018,BSAI,85,F,1,IPHCLL,310,NA,NA,NA
2018,BSAI,90,F,1,IPHCLL,310,NA,NA,NA
2018,CAN,40,F,1,IPHCLL,310,NA,NA,NA
2018,CAN,40,M,3,IPHCLL,310,NA,NA,NA
2018,CAN,45,F,4,IPHCLL,310,NA,NA,NA
2018,CAN,45,M,9,IPHCLL,310,NA,NA,NA
2018,CAN,50,F,22,IPHCLL,310,NA,NA,NA
2018,CAN,50,M,15,IPHCLL,310,NA,NA,NA
2018,CAN,55,F,60,IPHCLL,310,NA,NA,NA
2018,CAN,55,M,55,IPHCLL,310,NA,NA,NA
2018,CAN,60,F,63,IPHCLL,310,NA,NA,NA
2018,CAN,60,M,163,IPHCLL,310,NA,NA,NA
2018,CAN,65,F,98,IPHCLL,310,NA,NA,NA
2018,CAN,65,M,220,IPHCLL,310,NA,NA,NA
2018,CAN,70,F,124,IPHCLL,310,NA,NA,NA
2018,CAN,70,M,83,IPHCLL,310,NA,NA,NA
2018,CAN,75,F,118,IPHCLL,310,NA,NA,NA
2018,CAN,75,M,13,IPHCLL,310,NA,NA,NA
2018,CAN,80,F,148,IPHCLL,310,NA,NA,NA
2018,CAN,80,M,1,IPHCLL,310,NA,NA,NA
2018,CAN,85,F,118,IPHCLL,310,NA,NA,NA
2018,CAN,90,F,33,IPHCLL,310,NA,NA,NA
2018,CAN,95,F,5,IPHCLL,310,NA,NA,NA
2018,CAN,100,F,1,IPHCLL,310,NA,NA,NA
2018,GOA,50,F,5,IPHCLL,310,NA,NA,NA
2018,GOA,50,M,3,IPHCLL,310,NA,NA,NA
2018,GOA,55,F,32,IPHCLL,310,NA,NA,NA
2018,GOA,55,M,26,IPHCLL,310,NA,NA,NA
2018,GOA,60,F,130,IPHCLL,310,NA,NA,NA
2018,GOA,60,M,147,IPHCLL,310,NA,NA,NA
2018,GOA,65,F,259,IPHCLL,310,NA,NA,NA
2018,GOA,65,M,295,IPHCLL,310,NA,NA,NA
2018,GOA,70,F,303,IPHCLL,310,NA,NA,NA
2018,GOA,70,M,189,IPHCLL,310,NA,NA,NA
2018,GOA,75,F,274,IPHCLL,310,NA,NA,NA
2018,GOA,75,M,30,IPHCLL,310,NA,NA,NA
2018,GOA,80,F,176,IPHCLL,310,NA,NA,NA
2018,GOA,80,M,3,IPHCLL,310,NA,NA,NA
2018,GOA,85,F,109,IPHCLL,310,NA,NA,NA
2018,GOA,85,M,2,IPHCLL,310,NA,NA,NA
2018,GOA,90,F,64,IPHCLL,310,NA,NA,NA
2018,GOA,95,F,32,IPHCLL,310,NA,NA,NA
2018,GOA,100,F,7,IPHCLL,310,NA,NA,NA
2018,WC,45,F,1,IPHCLL,310,NA,NA,NA
2018,WC,50,F,15,IPHCLL,310,NA,NA,NA
2018,WC,50,M,7,IPHCLL,310,NA,NA,NA
2018,WC,55,F,30,IPHCLL,310,NA,NA,NA
2018,WC,55,M,20,IPHCLL,310,NA,NA,NA
2018,WC,60,F,13,IPHCLL,310,NA,NA,NA
2018,WC,60,M,30,IPHCLL,310,NA,NA,NA
2018,WC,65,F,18,IPHCLL,310,NA,NA,NA
2018,WC,65,M,34,IPHCLL,310,NA,NA,NA
2018,WC,70,F,30,IPHCLL,310,NA,NA,NA
2018,WC,70,M,11,IPHCLL,310,NA,NA,NA
2018,WC,75,F,59,IPHCLL,310,NA,NA,NA
2018,WC,75,M,5,IPHCLL,310,NA,NA,NA
2018,WC,80,F,83,IPHCLL,310,NA,NA,NA
2018,WC,80,M,2,IPHCLL,310,NA,NA,NA
2018,WC,85,F,55,IPHCLL,310,NA,NA,NA
2018,WC,90,F,26,IPHCLL,310,NA,NA,NA
2018,WC,95,F,1,IPHCLL,310,NA,NA,NA
2019,BSAI,60,M,1,IPHCLL,310,NA,NA,NA
2019,BSAI,65,F,1,IPHCLL,310,NA,NA,NA
2019,BSAI,65,M,4,IPHCLL,310,NA,NA,NA
2019,BSAI,70,M,1,IPHCLL,310,NA,NA,NA
2019,BSAI,75,F,1,IPHCLL,310,NA,NA,NA
2019,BSAI,85,F,1,IPHCLL,310,NA,NA,NA
2019,CAN,40,F,1,IPHCLL,310,NA,NA,NA
2019,CAN,45,F,1,IPHCLL,310,NA,NA,NA
2019,CAN,50,F,7,IPHCLL,310,NA,NA,NA
2019,CAN,50,M,5,IPHCLL,310,NA,NA,NA
2019,CAN,55,F,27,IPHCLL,310,NA,NA,NA
2019,CAN,55,M,30,IPHCLL,310,NA,NA,NA
2019,CAN,60,F,35,IPHCLL,310,NA,NA,NA
2019,CAN,60,M,55,IPHCLL,310,NA,NA,NA
2019,CAN,65,F,44,IPHCLL,310,NA,NA,NA
2019,CAN,65,M,116,IPHCLL,310,NA,NA,NA
2019,CAN,70,F,66,IPHCLL,310,NA,NA,NA
2019,CAN,70,M,42,IPHCLL,310,NA,NA,NA
2019,CAN,75,F,102,IPHCLL,310,NA,NA,NA
2019,CAN,75,M,1,IPHCLL,310,NA,NA,NA
2019,CAN,80,F,106,IPHCLL,310,NA,NA,NA
2019,CAN,80,M,1,IPHCLL,310,NA,NA,NA
2019,CAN,85,F,65,IPHCLL,310,NA,NA,NA
2019,CAN,90,F,30,IPHCLL,310,NA,NA,NA
2019,CAN,95,F,1,IPHCLL,310,NA,NA,NA
2019,CAN,NA,F,1,IPHCLL,310,NA,NA,NA
2019,GOA,45,F,2,IPHCLL,310,NA,NA,NA
2019,GOA,50,F,9,IPHCLL,310,NA,NA,NA
2019,GOA,50,M,3,IPHCLL,310,NA,NA,NA
2019,GOA,55,F,47,IPHCLL,310,NA,NA,NA
2019,GOA,55,M,25,IPHCLL,310,NA,NA,NA
2019,GOA,60,F,165,IPHCLL,310,NA,NA,NA
2019,GOA,60,M,218,IPHCLL,310,NA,NA,NA
2019,GOA,65,F,279,IPHCLL,310,NA,NA,NA
2019,GOA,65,M,441,IPHCLL,310,NA,NA,NA
2019,GOA,70,F,352,IPHCLL,310,NA,NA,NA
2019,GOA,70,M,228,IPHCLL,310,NA,NA,NA
2019,GOA,75,F,327,IPHCLL,310,NA,NA,NA
2019,GOA,75,M,46,IPHCLL,310,NA,NA,NA
2019,GOA,80,F,213,IPHCLL,310,NA,NA,NA
2019,GOA,80,M,5,IPHCLL,310,NA,NA,NA
2019,GOA,85,F,122,IPHCLL,310,NA,NA,NA
2019,GOA,85,M,3,IPHCLL,310,NA,NA,NA
2019,GOA,90,F,54,IPHCLL,310,NA,NA,NA
2019,GOA,95,F,18,IPHCLL,310,NA,NA,NA
2019,GOA,100,F,3,IPHCLL,310,NA,NA,NA
2019,GOA,NA,F,1,IPHCLL,310,NA,NA,NA
2019,WC,50,F,1,IPHCLL,310,NA,NA,NA
2019,WC,55,F,3,IPHCLL,310,NA,NA,NA
2019,WC,55,M,3,IPHCLL,310,NA,NA,NA
2019,WC,60,F,1,IPHCLL,310,NA,NA,NA
2019,WC,60,M,9,IPHCLL,310,NA,NA,NA
2019,WC,65,F,3,IPHCLL,310,NA,NA,NA
2019,WC,65,M,13,IPHCLL,310,NA,NA,NA
2019,WC,70,F,14,IPHCLL,310,NA,NA,NA
2019,WC,70,M,4,IPHCLL,310,NA,NA,NA
2019,WC,75,F,37,IPHCLL,310,NA,NA,NA
2019,WC,75,M,4,IPHCLL,310,NA,NA,NA
2019,WC,80,F,59,IPHCLL,310,NA,NA,NA
2019,WC,80,M,1,IPHCLL,310,NA,NA,NA
2019,WC,85,F,51,IPHCLL,310,NA,NA,NA
2019,WC,90,F,22,IPHCLL,310,NA,NA,NA
2019,WC,95,F,4,IPHCLL,310,NA,NA,NA
2022,BSAI,70,F,1,IPHCLL,310,NA,NA,NA
2022,CAN,40,M,1,IPHCLL,310,NA,NA,NA
2022,CAN,45,F,1,IPHCLL,310,NA,NA,NA
2022,CAN,45,M,1,IPHCLL,310,NA,NA,NA
2022,CAN,50,F,5,IPHCLL,310,NA,NA,NA
2022,CAN,50,M,5,IPHCLL,310,NA,NA,NA
2022,CAN,55,F,16,IPHCLL,310,NA,NA,NA
2022,CAN,55,M,18,IPHCLL,310,NA,NA,NA
2022,CAN,60,F,20,IPHCLL,310,NA,NA,NA
2022,CAN,60,M,51,IPHCLL,310,NA,NA,NA
2022,CAN,60,NULL,1,IPHCLL,310,NA,NA,NA
2022,CAN,65,F,36,IPHCLL,310,NA,NA,NA
2022,CAN,65,M,75,IPHCLL,310,NA,NA,NA
2022,CAN,70,F,45,IPHCLL,310,NA,NA,NA
2022,CAN,70,M,25,IPHCLL,310,NA,NA,NA
2022,CAN,75,F,62,IPHCLL,310,NA,NA,NA
2022,CAN,75,M,4,IPHCLL,310,NA,NA,NA
2022,CAN,75,NULL,1,IPHCLL,310,NA,NA,NA
2022,CAN,80,F,60,IPHCLL,310,NA,NA,NA
2022,CAN,85,F,42,IPHCLL,310,NA,NA,NA
2022,CAN,90,F,8,IPHCLL,310,NA,NA,NA
2022,CAN,95,F,1,IPHCLL,310,NA,NA,NA
2022,CAN,100,F,1,IPHCLL,310,NA,NA,NA
2022,GOA,40,F,1,IPHCLL,310,NA,NA,NA
2022,GOA,45,M,1,IPHCLL,310,NA,NA,NA
2022,GOA,50,M,1,IPHCLL,310,NA,NA,NA
2022,GOA,55,F,5,IPHCLL,310,NA,NA,NA
2022,GOA,55,M,4,IPHCLL,310,NA,NA,NA
2022,GOA,60,F,26,IPHCLL,310,NA,NA,NA
2022,GOA,60,M,24,IPHCLL,310,NA,NA,NA
2022,GOA,65,F,56,IPHCLL,310,NA,NA,NA
2022,GOA,65,M,95,IPHCLL,310,NA,NA,NA
2022,GOA,65,NULL,1,IPHCLL,310,NA,NA,NA
2022,GOA,70,F,106,IPHCLL,310,NA,NA,NA
2022,GOA,70,M,77,IPHCLL,310,NA,NA,NA
2022,GOA,75,F,98,IPHCLL,310,NA,NA,NA
2022,GOA,75,M,34,IPHCLL,310,NA,NA,NA
2022,GOA,75,NULL,1,IPHCLL,310,NA,NA,NA
2022,GOA,80,F,90,IPHCLL,310,NA,NA,NA
2022,GOA,80,M,23,IPHCLL,310,NA,NA,NA
2022,GOA,80,NULL,1,IPHCLL,310,NA,NA,NA
2022,GOA,85,F,54,IPHCLL,310,NA,NA,NA
2022,GOA,85,M,15,IPHCLL,310,NA,NA,NA
2022,GOA,90,F,36,IPHCLL,310,NA,NA,NA
2022,GOA,90,M,2,IPHCLL,310,NA,NA,NA
2022,GOA,95,F,14,IPHCLL,310,NA,NA,NA
2022,GOA,100,F,11,IPHCLL,310,NA,NA,NA
2022,WC,45,F,1,IPHCLL,310,NA,NA,NA
2022,WC,50,M,1,IPHCLL,310,NA,NA,NA
2022,WC,55,F,1,IPHCLL,310,NA,NA,NA
2022,WC,55,M,2,IPHCLL,310,NA,NA,NA
2022,WC,60,F,3,IPHCLL,310,NA,NA,NA
2022,WC,60,M,8,IPHCLL,310,NA,NA,NA
2022,WC,65,F,9,IPHCLL,310,NA,NA,NA
2022,WC,65,M,12,IPHCLL,310,NA,NA,NA
2022,WC,70,F,4,IPHCLL,310,NA,NA,NA
2022,WC,70,M,17,IPHCLL,310,NA,NA,NA
2022,WC,75,F,8,IPHCLL,310,NA,NA,NA
2022,WC,75,M,6,IPHCLL,310,NA,NA,NA
2022,WC,80,F,16,IPHCLL,310,NA,NA,NA
2022,WC,80,M,2,IPHCLL,310,NA,NA,NA
2022,WC,85,F,36,IPHCLL,310,NA,NA,NA
2022,WC,85,M,1,IPHCLL,310,NA,NA,NA
2022,WC,90,F,32,IPHCLL,310,NA,NA,NA
2022,WC,95,F,17,IPHCLL,310,NA,NA,NA
2022,WC,95,M,1,IPHCLL,310,NA,NA,NA
2022,WC,100,F,6,IPHCLL,310,NA,NA,NA
NA,NA,45,NA,3,AFSCTWL,310,2010,GOA,F
NA,NA,45,NA,2,AFSCTWL,310,2010,GOA,F
NA,NA,50,NA,6,AFSCTWL,310,2010,GOA,F
NA,NA,50,NA,9,AFSCTWL,310,2010,GOA,F
NA,NA,50,NA,17,AFSCTWL,310,2010,GOA,F
NA,NA,50,NA,18,AFSCTWL,310,2010,GOA,F
NA,NA,50,NA,16,AFSCTWL,310,2010,GOA,F
NA,NA,55,NA,18,AFSCTWL,310,2010,GOA,F
NA,NA,55,NA,18,AFSCTWL,310,2010,GOA,F
NA,NA,55,NA,26,AFSCTWL,310,2010,GOA,F
NA,NA,55,NA,20,AFSCTWL,310,2010,GOA,F
NA,NA,55,NA,32,AFSCTWL,310,2010,GOA,F
NA,NA,60,NA,25,AFSCTWL,310,2010,GOA,F
NA,NA,60,NA,27,AFSCTWL,310,2010,GOA,F
NA,NA,60,NA,24,AFSCTWL,310,2010,GOA,F
NA,NA,60,NA,19,AFSCTWL,310,2010,GOA,F
NA,NA,60,NA,28,AFSCTWL,310,2010,GOA,F
NA,NA,65,NA,23,AFSCTWL,310,2010,GOA,F
NA,NA,65,NA,10,AFSCTWL,310,2010,GOA,F
NA,NA,65,NA,16,AFSCTWL,310,2010,GOA,F
NA,NA,65,NA,16,AFSCTWL,310,2010,GOA,F
NA,NA,65,NA,18,AFSCTWL,310,2010,GOA,F
NA,NA,70,NA,14,AFSCTWL,310,2010,GOA,F
NA,NA,70,NA,11,AFSCTWL,310,2010,GOA,F
NA,NA,70,NA,7,AFSCTWL,310,2010,GOA,F
NA,NA,70,NA,10,AFSCTWL,310,2010,GOA,F
NA,NA,70,NA,13,AFSCTWL,310,2010,GOA,F
NA,NA,75,NA,11,AFSCTWL,310,2010,GOA,F
NA,NA,75,NA,10,AFSCTWL,310,2010,GOA,F
NA,NA,75,NA,12,AFSCTWL,310,2010,GOA,F
NA,NA,75,NA,6,AFSCTWL,310,2010,GOA,F
NA,NA,75,NA,13,AFSCTWL,310,2010,GOA,F
NA,NA,80,NA,7,AFSCTWL,310,2010,GOA,F
NA,NA,80,NA,4,AFSCTWL,310,2010,GOA,F
NA,NA,80,NA,4,AFSCTWL,310,2010,GOA,F
NA,NA,80,NA,3,AFSCTWL,310,2010,GOA,F
NA,NA,80,NA,7,AFSCTWL,310,2010,GOA,F
NA,NA,85,NA,2,AFSCTWL,310,2010,GOA,F
NA,NA,85,NA,4,AFSCTWL,310,2010,GOA,F
NA,NA,85,NA,1,AFSCTWL,310,2010,GOA,F
NA,NA,85,NA,2,AFSCTWL,310,2010,GOA,F
NA,NA,90,NA,1,AFSCTWL,310,2010,GOA,F
NA,NA,90,NA,1,AFSCTWL,310,2010,GOA,F
NA,NA,95,NA,2,AFSCTWL,310,2010,GOA,F
NA,NA,50,NA,1,AFSCTWL,310,2010,GOA,M
NA,NA,50,NA,2,AFSCTWL,310,2010,GOA,M
NA,NA,50,NA,4,AFSCTWL,310,2010,GOA,M
NA,NA,50,NA,1,AFSCTWL,310,2010,GOA,M
NA,NA,50,NA,8,AFSCTWL,310,2010,GOA,M
NA,NA,55,NA,6,AFSCTWL,310,2010,GOA,M
NA,NA,55,NA,14,AFSCTWL,310,2010,GOA,M
NA,NA,55,NA,17,AFSCTWL,310,2010,GOA,M
NA,NA,55,NA,18,AFSCTWL,310,2010,GOA,M
NA,NA,55,NA,24,AFSCTWL,310,2010,GOA,M
NA,NA,60,NA,18,AFSCTWL,310,2010,GOA,M
NA,NA,60,NA,22,AFSCTWL,310,2010,GOA,M
NA,NA,60,NA,17,AFSCTWL,310,2010,GOA,M
NA,NA,60,NA,31,AFSCTWL,310,2010,GOA,M
NA,NA,60,NA,23,AFSCTWL,310,2010,GOA,M
NA,NA,65,NA,24,AFSCTWL,310,2010,GOA,M
NA,NA,65,NA,20,AFSCTWL,310,2010,GOA,M
NA,NA,65,NA,14,AFSCTWL,310,2010,GOA,M
NA,NA,65,NA,10,AFSCTWL,310,2010,GOA,M
NA,NA,65,NA,13,AFSCTWL,310,2010,GOA,M
NA,NA,70,NA,16,AFSCTWL,310,2010,GOA,M
NA,NA,70,NA,3,AFSCTWL,310,2010,GOA,M
NA,NA,70,NA,8,AFSCTWL,310,2010,GOA,M
NA,NA,70,NA,6,AFSCTWL,310,2010,GOA,M
NA,NA,70,NA,3,AFSCTWL,310,2010,GOA,M
NA,NA,75,NA,1,AFSCTWL,310,2010,GOA,M
NA,NA,75,NA,1,AFSCTWL,310,2010,GOA,M
NA,NA,75,NA,1,AFSCTWL,310,2010,GOA,M
NA,NA,80,NA,1,AFSCTWL,310,2010,GOA,M
NA,NA,40,NA,1,AFSCTWL,310,2011,GOA,F
NA,NA,40,NA,2,AFSCTWL,310,2011,GOA,F
NA,NA,45,NA,5,AFSCTWL,310,2011,GOA,F
NA,NA,45,NA,9,AFSCTWL,310,2011,GOA,F
NA,NA,45,NA,11,AFSCTWL,310,2011,GOA,F
NA,NA,45,NA,18,AFSCTWL,310,2011,GOA,F
NA,NA,45,NA,15,AFSCTWL,310,2011,GOA,F
NA,NA,50,NA,20,AFSCTWL,310,2011,GOA,F
NA,NA,50,NA,22,AFSCTWL,310,2011,GOA,F
NA,NA,50,NA,22,AFSCTWL,310,2011,GOA,F
NA,NA,50,NA,21,AFSCTWL,310,2011,GOA,F
NA,NA,50,NA,23,AFSCTWL,310,2011,GOA,F
NA,NA,55,NA,25,AFSCTWL,310,2011,GOA,F
NA,NA,55,NA,25,AFSCTWL,310,2011,GOA,F
NA,NA,55,NA,16,AFSCTWL,310,2011,GOA,F
NA,NA,55,NA,14,AFSCTWL,310,2011,GOA,F
NA,NA,55,NA,14,AFSCTWL,310,2011,GOA,F
NA,NA,60,NA,13,AFSCTWL,310,2011,GOA,F
NA,NA,60,NA,14,AFSCTWL,310,2011,GOA,F
NA,NA,60,NA,9,AFSCTWL,310,2011,GOA,F
NA,NA,60,NA,13,AFSCTWL,310,2011,GOA,F
NA,NA,60,NA,8,AFSCTWL,310,2011,GOA,F
NA,NA,65,NA,10,AFSCTWL,310,2011,GOA,F
NA,NA,65,NA,13,AFSCTWL,310,2011,GOA,F
NA,NA,65,NA,3,AFSCTWL,310,2011,GOA,F
NA,NA,65,NA,2,AFSCTWL,310,2011,GOA,F
NA,NA,65,NA,7,AFSCTWL,310,2011,GOA,F
NA,NA,70,NA,9,AFSCTWL,310,2011,GOA,F
NA,NA,70,NA,2,AFSCTWL,310,2011,GOA,F
NA,NA,70,NA,6,AFSCTWL,310,2011,GOA,F
NA,NA,70,NA,12,AFSCTWL,310,2011,GOA,F
NA,NA,70,NA,3,AFSCTWL,310,2011,GOA,F
NA,NA,75,NA,1,AFSCTWL,310,2011,GOA,F
NA,NA,75,NA,3,AFSCTWL,310,2011,GOA,F
NA,NA,75,NA,3,AFSCTWL,310,2011,GOA,F
NA,NA,75,NA,3,AFSCTWL,310,2011,GOA,F
NA,NA,75,NA,3,AFSCTWL,310,2011,GOA,F
NA,NA,80,NA,2,AFSCTWL,310,2011,GOA,F
NA,NA,80,NA,3,AFSCTWL,310,2011,GOA,F
NA,NA,80,NA,2,AFSCTWL,310,2011,GOA,F
NA,NA,80,NA,1,AFSCTWL,310,2011,GOA,F
NA,NA,80,NA,2,AFSCTWL,310,2011,GOA,F
NA,NA,85,NA,1,AFSCTWL,310,2011,GOA,F
NA,NA,90,NA,1,AFSCTWL,310,2011,GOA,F
NA,NA,95,NA,1,AFSCTWL,310,2011,GOA,F
NA,NA,40,NA,1,AFSCTWL,310,2011,GOA,M
NA,NA,40,NA,2,AFSCTWL,310,2011,GOA,M
NA,NA,45,NA,1,AFSCTWL,310,2011,GOA,M
NA,NA,45,NA,1,AFSCTWL,310,2011,GOA,M
NA,NA,45,NA,5,AFSCTWL,310,2011,GOA,M
NA,NA,45,NA,7,AFSCTWL,310,2011,GOA,M
NA,NA,45,NA,10,AFSCTWL,310,2011,GOA,M
NA,NA,50,NA,14,AFSCTWL,310,2011,GOA,M
NA,NA,50,NA,12,AFSCTWL,310,2011,GOA,M
NA,NA,50,NA,18,AFSCTWL,310,2011,GOA,M
NA,NA,50,NA,23,AFSCTWL,310,2011,GOA,M
NA,NA,50,NA,30,AFSCTWL,310,2011,GOA,M
NA,NA,55,NA,32,AFSCTWL,310,2011,GOA,M
NA,NA,55,NA,21,AFSCTWL,310,2011,GOA,M
NA,NA,55,NA,16,AFSCTWL,310,2011,GOA,M
NA,NA,55,NA,23,AFSCTWL,310,2011,GOA,M
NA,NA,55,NA,22,AFSCTWL,310,2011,GOA,M
NA,NA,60,NA,18,AFSCTWL,310,2011,GOA,M
NA,NA,60,NA,26,AFSCTWL,310,2011,GOA,M
NA,NA,60,NA,16,AFSCTWL,310,2011,GOA,M
NA,NA,60,NA,11,AFSCTWL,310,2011,GOA,M
NA,NA,60,NA,20,AFSCTWL,310,2011,GOA,M
NA,NA,65,NA,13,AFSCTWL,310,2011,GOA,M
NA,NA,65,NA,17,AFSCTWL,310,2011,GOA,M
NA,NA,65,NA,9,AFSCTWL,310,2011,GOA,M
NA,NA,65,NA,10,AFSCTWL,310,2011,GOA,M
NA,NA,65,NA,8,AFSCTWL,310,2011,GOA,M
NA,NA,70,NA,6,AFSCTWL,310,2011,GOA,M
NA,NA,70,NA,7,AFSCTWL,310,2011,GOA,M
NA,NA,70,NA,2,AFSCTWL,310,2011,GOA,M
NA,NA,70,NA,1,AFSCTWL,310,2011,GOA,M
NA,NA,75,NA,1,AFSCTWL,310,2011,GOA,M
NA,NA,45,NA,1,AFSCTWL,310,2012,GOA,F
NA,NA,45,NA,1,AFSCTWL,310,2012,GOA,F
NA,NA,45,NA,1,AFSCTWL,310,2012,GOA,F
NA,NA,45,NA,2,AFSCTWL,310,2012,GOA,F
NA,NA,50,NA,1,AFSCTWL,310,2012,GOA,F
NA,NA,50,NA,7,AFSCTWL,310,2012,GOA,F
NA,NA,50,NA,2,AFSCTWL,310,2012,GOA,F
NA,NA,50,NA,9,AFSCTWL,310,2012,GOA,F
NA,NA,50,NA,9,AFSCTWL,310,2012,GOA,F
NA,NA,55,NA,21,AFSCTWL,310,2012,GOA,F
NA,NA,55,NA,16,AFSCTWL,310,2012,GOA,F
NA,NA,55,NA,14,AFSCTWL,310,2012,GOA,F
NA,NA,55,NA,33,AFSCTWL,310,2012,GOA,F
NA,NA,55,NA,31,AFSCTWL,310,2012,GOA,F
NA,NA,60,NA,29,AFSCTWL,310,2012,GOA,F
NA,NA,60,NA,42,AFSCTWL,310,2012,GOA,F
NA,NA,60,NA,35,AFSCTWL,310,2012,GOA,F
NA,NA,60,NA,25,AFSCTWL,310,2012,GOA,F
NA,NA,60,NA,36,AFSCTWL,310,2012,GOA,F
NA,NA,65,NA,38,AFSCTWL,310,2012,GOA,F
NA,NA,65,NA,29,AFSCTWL,310,2012,GOA,F
NA,NA,65,NA,35,AFSCTWL,310,2012,GOA,F
NA,NA,65,NA,16,AFSCTWL,310,2012,GOA,F
NA,NA,65,NA,33,AFSCTWL,310,2012,GOA,F
NA,NA,70,NA,14,AFSCTWL,310,2012,GOA,F
NA,NA,70,NA,27,AFSCTWL,310,2012,GOA,F
NA,NA,70,NA,21,AFSCTWL,310,2012,GOA,F
NA,NA,70,NA,23,AFSCTWL,310,2012,GOA,F
NA,NA,70,NA,25,AFSCTWL,310,2012,GOA,F
NA,NA,75,NA,17,AFSCTWL,310,2012,GOA,F
NA,NA,75,NA,12,AFSCTWL,310,2012,GOA,F
NA,NA,75,NA,12,AFSCTWL,310,2012,GOA,F
NA,NA,75,NA,16,AFSCTWL,310,2012,GOA,F
NA,NA,75,NA,13,AFSCTWL,310,2012,GOA,F
NA,NA,80,NA,11,AFSCTWL,310,2012,GOA,F
NA,NA,80,NA,11,AFSCTWL,310,2012,GOA,F
NA,NA,80,NA,8,AFSCTWL,310,2012,GOA,F
NA,NA,80,NA,11,AFSCTWL,310,2012,GOA,F
NA,NA,80,NA,10,AFSCTWL,310,2012,GOA,F
NA,NA,85,NA,7,AFSCTWL,310,2012,GOA,F
NA,NA,85,NA,10,AFSCTWL,310,2012,GOA,F
NA,NA,85,NA,11,AFSCTWL,310,2012,GOA,F
NA,NA,85,NA,2,AFSCTWL,310,2012,GOA,F
NA,NA,85,NA,1,AFSCTWL,310,2012,GOA,F
NA,NA,90,NA,5,AFSCTWL,310,2012,GOA,F
NA,NA,90,NA,3,AFSCTWL,310,2012,GOA,F
NA,NA,90,NA,1,AFSCTWL,310,2012,GOA,F
NA,NA,90,NA,2,AFSCTWL,310,2012,GOA,F
NA,NA,95,NA,1,AFSCTWL,310,2012,GOA,F
NA,NA,45,NA,1,AFSCTWL,310,2012,GOA,M
NA,NA,45,NA,1,AFSCTWL,310,2012,GOA,M
NA,NA,45,NA,1,AFSCTWL,310,2012,GOA,M
NA,NA,50,NA,4,AFSCTWL,310,2012,GOA,M
NA,NA,50,NA,2,AFSCTWL,310,2012,GOA,M
NA,NA,50,NA,4,AFSCTWL,310,2012,GOA,M
NA,NA,50,NA,3,AFSCTWL,310,2012,GOA,M
NA,NA,55,NA,7,AFSCTWL,310,2012,GOA,M
NA,NA,55,NA,3,AFSCTWL,310,2012,GOA,M
NA,NA,55,NA,13,AFSCTWL,310,2012,GOA,M
NA,NA,55,NA,12,AFSCTWL,310,2012,GOA,M
NA,NA,55,NA,23,AFSCTWL,310,2012,GOA,M
NA,NA,60,NA,23,AFSCTWL,310,2012,GOA,M
NA,NA,60,NA,21,AFSCTWL,310,2012,GOA,M
NA,NA,60,NA,25,AFSCTWL,310,2012,GOA,M
NA,NA,60,NA,31,AFSCTWL,310,2012,GOA,M
NA,NA,60,NA,36,AFSCTWL,310,2012,GOA,M
NA,NA,65,NA,44,AFSCTWL,310,2012,GOA,M
NA,NA,65,NA,28,AFSCTWL,310,2012,GOA,M
NA,NA,65,NA,29,AFSCTWL,310,2012,GOA,M
NA,NA,65,NA,20,AFSCTWL,310,2012,GOA,M
NA,NA,65,NA,34,AFSCTWL,310,2012,GOA,M
NA,NA,70,NA,10,AFSCTWL,310,2012,GOA,M
NA,NA,70,NA,8,AFSCTWL,310,2012,GOA,M
NA,NA,70,NA,5,AFSCTWL,310,2012,GOA,M
NA,NA,70,NA,5,AFSCTWL,310,2012,GOA,M
NA,NA,70,NA,3,AFSCTWL,310,2012,GOA,M
NA,NA,75,NA,2,AFSCTWL,310,2012,GOA,M
NA,NA,75,NA,1,AFSCTWL,310,2012,GOA,M
NA,NA,75,NA,1,AFSCTWL,310,2012,GOA,M
NA,NA,65,NA,1,AFSCTWL,310,2013,BSAI,F
NA,NA,70,NA,1,AFSCTWL,310,2013,BSAI,F
NA,NA,50,NA,3,AFSCTWL,310,2013,GOA,F
NA,NA,50,NA,5,AFSCTWL,310,2013,GOA,F
NA,NA,50,NA,7,AFSCTWL,310,2013,GOA,F
NA,NA,50,NA,12,AFSCTWL,310,2013,GOA,F
NA,NA,50,NA,12,AFSCTWL,310,2013,GOA,F
NA,NA,55,NA,10,AFSCTWL,310,2013,GOA,F
NA,NA,55,NA,13,AFSCTWL,310,2013,GOA,F
NA,NA,55,NA,17,AFSCTWL,310,2013,GOA,F
NA,NA,55,NA,13,AFSCTWL,310,2013,GOA,F
