species,area_combo,survey_year,area,n_stations,n_pos_catch,area_cpue,boot_area_cpue,boot_bias,boot_sd,boot_lci,boot_uci,akfin_load_date
Spiny dogfish,NMFS management area,2008,WGOA,119,15,0.00152576414961538,0.00153093653864362,5.17238902823813e-6,4.02217151629111e-4,8.46392151575786e-4,0.00254421580979058,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2009,AI,94,1,7.78111603335534e-5,7.60268301499284e-5,-1.78433018362497e-6,7.49292948470768e-5,0,4.65014183798324e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2009,BS,124,1,5.86369336206719e-5,5.8495968854895e-5,-1.40964765776988e-7,5.8254535471797e-5,0,2.95615763791674e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2009,CGOA,378,211,0.0369148518826754,0.0367855098392592,-1.29342043416282e-4,0.00337585268266995,0.031171148470252,0.0440957636577131,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2009,EGOA,180,166,0.132352200893357,0.132396602881355,4.44019879971558e-5,0.0121942090689003,0.110890813337275,0.158943315363175,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2009,INSIDE,66,27,0.0233053035142524,0.023188150285409,-1.1715322884337e-4,0.00661836839476875,0.0139764582077508,0.0461617735117409,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2009,WGOA,121,11,7.17580657471384e-4,7.10222073812224e-4,-7.35858365916013e-6,2.15844613089825e-4,4.14752292234436e-4,0.0013198516097108,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2010,AI,89,6,4.21987396430012e-4,4.16183359142423e-4,-5.80403728758848e-6,1.72553840113365e-4,1.42286575570972e-4,9.14863601151794e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2010,CAN,170,168,0.130915019381365,0.130867578592578,-4.74407887873229e-5,0.011267285216923901,0.109227121418578,0.15471156605244,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2010,CGOA,383,214,0.0499089329766604,0.0497740825565533,-1.34850420107108e-4,0.00480834646027443,0.0415047406275546,0.0601387006411934,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2010,EGOA,186,166,0.182885304592524,0.182634986581941,-2.50318010583311e-4,0.0134437956240556,0.15792167092597,0.21051987257839,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2010,WC,83,40,0.0300582636166556,0.0299775494436532,-8.07141730023997e-5,0.00780151682919698,0.0182655279589236,0.051827366332316,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2010,WGOA,120,21,0.00126552815019644,0.00126243074161208,-3.09740858435892e-6,2.78603013578784e-4,7.94014334923308e-4,0.00195427513018831,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2011,AI,88,4,3.82274126180159e-4,3.79698403041777e-4,-2.57572313838245e-6,1.83126555323184e-4,9.55234911446968e-5,8.94403662603085e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2011,CAN,170,165,0.129759010853648,0.129763262730593,4.25187694441664e-6,0.0106514806846617,0.110226117480474,0.152247180005886,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2011,CGOA,383,164,0.0261540244474938,0.0261692209694273,1.51965219335262e-5,0.00291303631077788,0.0213231171752986,0.0332299649702113,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2011,EGOA,185,157,0.114057229902665,0.114140552062587,8.33221599224054e-5,0.00944703090974552,0.0960856818547394,0.133851614746738,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2011,INSIDE,67,36,0.0199427626424192,0.0199228293187242,-1.99333236949352e-5,0.00359915130939244,0.0140476957012448,0.0284487951555392,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2011,WC,134,63,0.0573422437534106,0.0574264662003923,8.42224469816966e-5,0.0100084386571034,0.0399820315546635,0.0800302985461919,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2011,WGOA,125,10,6.6747184896789e-4,6.68432509585347e-4,9.60660617456725e-7,2.08898527854688e-4,3.31072525365018e-4,0.00118271267101738,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2012,AI,94,3,4.03550883635082e-4,4.03935695229024e-4,3.848115939422e-7,2.34838006012435e-4,1.33789324394667e-4,0.00107974956381591,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2012,BS,127,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2012,CAN,168,164,0.0945090526632109,0.0943593502386729,-1.49702424537948e-4,0.0083998423783993,0.0792279012216049,0.112151130349369,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2012,CGOA,387,134,0.0283832722452729,0.0283556373009912,-2.76349442816411e-5,0.00324000830697406,0.0229120937867269,0.0356666736987829,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2012,EGOA,188,165,0.167627153512274,0.167691004205968,6.38506936932459e-5,0.0128504915657953,0.143692496255564,0.194656549038279,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2012,INSIDE,67,22,0.0239594442607126,0.0238607791942687,-9.86650664438586e-5,0.00599172416059018,0.0139698005886216,0.038046089124479,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2012,WC,94,40,0.0398651956403776,0.0395575014475374,-3.07694192840206e-4,0.0102369509122607,0.0251228302567079,0.070570184087874,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2012,WGOA,125,10,0.00110660904934952,0.00111020582513591,3.59677578639782e-6,3.54113491729332e-4,5.03542468704913e-4,0.00191380910108515,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2013,AI,91,8,7.3568389562139e-4,7.33509120496883e-4,-2.17477512450687e-6,2.51004778268331e-4,3.66539891233409e-4,0.0013804546521958,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2013,BS,125,1,6.77577086250606e-5,6.84711159301315e-5,7.13407305070861e-7,6.95391606701989e-5,0,3.39781392831043e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2013,CAN,169,153,0.10490432870011,0.105132465406097,2.28136705986481e-4,0.00921488344445359,0.0880744282630257,0.123893639328115,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2013,CGOA,381,134,0.0142712866553435,0.0142668724556886,-4.41419965490145e-6,0.0021211957915677,0.0109040594988241,0.0192720964024318,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2013,EGOA,185,153,0.0882376107697176,0.0881012459643637,-1.36364805353839e-4,0.00917361687632184,0.0724400373298315,0.108296733019136,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2013,INSIDE,67,38,0.0319419989574407,0.0316808351789587,-2.61163778481954e-4,0.00705513653999047,0.0211283922231662,0.0506570777881572,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2013,WC,118,48,0.0379071952382445,0.0381882232803455,2.81028042101013e-4,0.00818526036845102,0.0233992245245496,0.0560773107100183,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2013,WGOA,126,14,0.00119874007395669,0.00120848067310389,9.74059914719784e-6,3.52489128471702e-4,6.66214391767595e-4,0.0021995807911837,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2014,AI,101,3,2.8489484138621e-4,2.93022098898957e-4,8.12725751274705e-6,1.75004141317254e-4,7.04217638203701e-5,8.57853032790798e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2014,BS,173,2,8.37784521330541e-5,8.50987167445189e-5,1.32026461146481e-6,5.99674063261529e-5,0,2.93164227004637e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2014,CAN,168,164,0.0771050182302562,0.077361515511689,2.56497281432802e-4,0.00706835153637786,0.063558412668246,0.0913362919374717,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2014,CGOA,383,152,0.0235718851788866,0.0236524410501209,8.0555871234296e-5,0.00271588454740281,0.0189218600424148,0.0298871799686974,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2014,EGOA,182,151,0.0789039360179946,0.0790928834768665,1.88947458871852e-4,0.00761210102930777,0.0653815070534939,0.0950591883023118,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2014,INSIDE,69,29,0.0149605592924129,0.0148780251904015,-8.2534102011405e-5,0.00379024051357353,0.00913965316741293,0.0257753879243291,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2014,WC,170,65,0.0313937506304656,0.031306180374691,-8.75702557746189e-5,0.00588673619410301,0.0222197186230449,0.0453179914550407,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2014,WGOA,130,13,9.39789159888286e-4,9.3174054331925e-4,-8.04861656903495e-6,2.89713763193277e-4,5.49809945396015e-4,0.00184504719846873,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2015,AI,91,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2015,BS,127,2,1.19619694200386e-4,1.18542987165117e-4,-1.07670703526877e-6,8.65470927762745e-5,0,4.24998197701666e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2015,CAN,168,162,0.0555763728028342,0.0555512718781918,-2.51009246423905e-5,0.00513772110550422,0.047275789740666103,0.067785157684731,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2015,CGOA,385,164,0.0666152462847128,0.0665474144469683,-6.78318377445586e-5,0.00663624318942248,0.0542847180623474,0.0802175409032193,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2015,EGOA,176,137,0.0674752610032617,0.067659312929852,1.84051926590281e-4,0.00877280920519126,0.0525528858366387,0.0874743447085537,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2015,INSIDE,63,37,0.0178782599516924,0.0179027359009394,2.4475949246993e-5,0.0054918613070817,0.00998302715644088,0.0340432752534091,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2015,WC,104,62,0.0407134168342208,0.0411979136414075,4.84496807186652e-4,0.00842425162351334,0.0270831830607913,0.0614445325522386,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2015,WGOA,123,11,7.57723595602643e-4,7.66689654777883e-4,8.96605917524013e-6,2.26752583409015e-4,4.07804255646699e-4,0.00134185687930522,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2016,AI,83,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2016,BS,207,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2016,CAN,169,162,0.0552284560362026,0.0553334365799792,1.04980543776549e-4,0.0070898512124102,0.0434570669663963,0.0720486758953184,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2016,CGOA,384,169,0.0593549348502121,0.0592179946401065,-1.36940210105567e-4,0.0064920455580508,0.0477534398518837,0.0738743299088134,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2016,EGOA,183,142,0.118426443344276,0.118209756284388,-2.16687059888365e-4,0.012763850803657,0.0959460235814794,0.14689760548855,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2016,INSIDE,68,24,0.0203659315532354,0.0204738858299926,1.07954276757211e-4,0.00572018406931367,0.0117183536449612,0.0353606418180362,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2016,WC,103,35,0.0355291675273577,0.0357692940818287,2.4012655447106e-4,0.00787802936304538,0.0224920413680984,0.0541786317774155,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2016,WGOA,126,5,3.32830866293065e-4,3.35036659794281e-4,2.20579350121674e-6,1.45319191200844e-4,1.3282503778164e-4,7.30621088792658e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2017,AI,198,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2017,BS,126,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2017,CAN,168,158,0.0876214580124168,0.0877686853773362,1.47227364919372e-4,0.00970527655423348,0.07071520196088,0.107948521909498,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2017,CGOA,389,219,0.0988231197420032,0.0986856076598542,-1.37512082148974e-4,0.00739440742703169,0.0852782337786765,0.114531219692698,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2017,EGOA,185,154,0.145014688769822,0.145046175325705,3.14865558833921e-5,0.0119713715765165,0.12315899393628,0.171039966443082,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2017,INSIDE,67,18,0.0251923841583835,0.0253165922776155,1.24208119232024e-4,0.00740962515339844,0.0134756234642085,0.043637595150951,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2017,WC,186,60,0.0323676401442564,0.0323043205915268,-6.33195527295835e-5,0.00617837751693453,0.0212489422594961,0.0459125791605548,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2017,WGOA,123,6,5.72354790161621e-4,5.67212904407888e-4,-5.14188575373312e-6,2.40912239391994e-4,2.45114214651904e-4,0.00130497830327287,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2018,AI,95,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2018,BS,128,1,5.17715937225635e-5,5.33177011871013e-5,1.54610746453777e-6,5.12958079412251e-5,0,3.58999360512603e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2018,CAN,301,286,0.10741756716606,0.107746429619743,3.28862453682854e-4,0.00667822293012386,0.0953653713891425,0.121113381466748,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2018,CGOA,380,192,0.0574709660210616,0.0574482521847233,-2.27138363383464e-5,0.00505898117049632,0.0478662795419285,0.067897206696591,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2018,EGOA,183,152,0.0917231880775629,0.0918459939034606,1.22805825897715e-4,0.0109277977162684,0.0724602516730943,0.116021554859416,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2018,INSIDE,96,38,0.0191539135072622,0.0191329509174573,-2.09625898049404e-5,0.00508294242833221,0.0117446512075297,0.0340545836466083,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2018,WC,116,56,0.0636730093867734,0.0634611334606985,-2.11875926074828e-4,0.0116480412329451,0.0444241833905208,0.0908598408988655,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2018,WGOA,123,11,7.5793533379049e-4,7.53048735769084e-4,-4.88659802140611e-6,2.35640658627184e-4,4.08480760092807e-4,0.00145532798838522,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2019,AI,94,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2019,BS,127,1,5.25799786323261e-5,5.31683910091986e-5,5.88412376872533e-7,5.26804842461786e-5,0,3.14226589294727e-4,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2019,CAN,164,155,0.0637375665803628,0.0636978079165,-3.9758663862785e-5,0.00524195317067022,0.0540750390092948,0.0741627225471454,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2019,CGOA,431,226,0.0664186839009958,0.0665068584273727,8.81745263768552e-5,0.00604232361344534,0.0548700828043028,0.0784742822227381,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2019,EGOA,213,188,0.177040166765507,0.177350518454003,3.10351688495858e-4,0.0121915019146672,0.154086514844267,0.201714064449715,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2019,WC,104,49,0.0364060687898022,0.0364926846822577,8.66158924555938e-5,0.00923153488250716,0.0221944380201581,0.0604791600602563,2022-07-22T00:15:30Z
Spiny dogfish,NMFS management area,2019,WGOA,155,11,6.52794918622383e-4,6.49339148297331e-4,-3.45577032505144e-6,2.16565711706295e-4,3.28504950271847e-4,0.00126269557730409,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),1998,CAN,130,114,0.126828588167338,0.126738285792729,-9.03023746089415e-5,0.0119904322892156,0.104773964840038,0.151518009730042,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),1998,GOA,772,434,0.0738968124664883,0.0738683764394541,-2.84360270342149e-5,0.00545146672754899,0.0638376747204782,0.085439309746556,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),1999,BSAI,99,4,2.90152050881354e-4,2.8628076956125e-4,-3.87128132010341e-6,1.44642329268852e-4,7.33377885604699e-5,7.24538199462635e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),1999,GOA,771,294,0.0340552985158014,0.0341401708270421,8.48723112407274e-5,0.00331192791298607,0.0282224998982211,0.0415606439909561,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),1999,WC,84,36,0.0470601893583313,0.0467862747709539,-2.73914587377425e-4,0.0129369348700686,0.0274157888074231,0.0803034857731686,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2000,BSAI,193,2,7.68053643316671e-5,7.96684723995897e-5,2.8631080679226e-6,5.43984611940477e-5,0,2.69354127524751e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2000,CAN,129,114,0.10884724705807,0.108633717009568,-2.1353004850265e-4,0.0105863565639835,0.089790739500062,0.132468931030634,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2001,BSAI,194,4,2.08654491077515e-4,2.11407273216976e-4,2.75278213946123e-6,1.03318713548474e-4,5.1856297677011e-5,4.79687238869152e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2001,CAN,170,151,0.132518294797204,0.13251728628925,-1.00850795392571e-6,0.00962473875942102,0.114323372192835,0.153185880438886,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2001,GOA,749,375,0.0819149216674269,0.0819653522260082,5.04305585812409e-5,0.00533664099315359,0.0723843879089182,0.092784538075285,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2002,BSAI,196,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2002,CAN,171,149,0.103040414746852,0.102852878362475,-1.87536384376893e-4,0.0077423701289841,0.090363136793208,0.121075245030966,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2002,GOA,758,292,0.0481475122653482,0.0480744539602812,-7.30583050670003e-5,0.00419637696208221,0.0404574891876758,0.0570238995036524,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2002,WC,84,19,0.0303290750827009,0.0304365119126587,1.07436829957844e-4,0.0101151482751029,0.0146797430669967,0.0555547434251806,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2003,BSAI,196,0,0,0,0,0,0,0,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2003,GOA,761,413,0.104060632234318,0.10425079522071,1.90162986392253e-4,0.0060419036765877,0.0914613583948125,0.11612799518973,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2003,WC,84,32,0.034079502844524,0.0341491414736514,6.96386291273859e-5,0.00781591730090812,0.0205295203705543,0.0525039945904177,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2004,BSAI,191,6,1.57574612102481e-4,1.55270717406926e-4,-2.30389469555437e-6,7.29443918389731e-5,5.24691037473196e-5,3.7563713092891e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2004,GOA,748,327,0.0851158788214492,0.0850916439529641,-2.42348684850735e-5,0.00646215338748942,0.0742908838106674,0.100527035874113,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2004,WC,83,25,0.0223241331699001,0.0221888105863625,-1.35322583537621e-4,0.00660842115309574,0.0113827601403504,0.0379863511304232,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2005,BSAI,188,1,3.84926958113486e-5,3.87511364544658e-5,2.58440643117206e-7,3.8176000311227e-5,0,2.69174691155339e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2005,CAN,168,164,0.125329644551995,0.125203068685188,-1.26575866806283e-4,0.0094319170118787,0.108188073841072,0.145395396839372,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2005,WC,84,42,0.0412269810313928,0.041638718966395503,4.11737935002619e-4,0.00856608104056996,0.0286619801155044,0.0641208943668499,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2006,BSAI,227,8,4.54523786618535e-4,4.55029539697031e-4,5.05753078495162e-7,1.62827671593825e-4,1.91032664292716e-4,8.65899732743685e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2006,CAN,168,166,0.139558278789912,0.139319525799607,-2.38752990305124e-4,0.00880213503067725,0.123910081452013,0.157507779591394,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2006,WC,109,46,0.0530531165224086,0.0531486703345961,9.55538121875724e-5,0.00974269995844524,0.0363145438319762,0.0753111372496032,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2007,BSAI,220,7,3.70728183315988e-4,3.73306231854647e-4,2.57804853865925e-6,1.43935680885285e-4,1.83321285422707e-4,7.87975004873535e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2007,CAN,172,172,0.154262420984226,0.154026245131259,-2.36175852967757e-4,0.00925748755868645,0.137068462371882,0.173502244451024,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2007,GOA,770,368,0.0841008762170277,0.0841072410009222,6.36478389445805e-6,0.00531858048113525,0.0744515938583653,0.0948277076123678,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2007,WC,102,46,0.0854065404776703,0.0852474087466884,-1.59131730981865e-4,0.0165009772302291,0.0569048832049774,0.125721731681446,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2008,BSAI,215,13,9.87669512711663e-4,9.90846777872249e-4,3.17726516058645e-6,3.02230914677586e-4,4.98404342808834e-4,0.00178268050823178,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2008,CAN,170,166,0.110316011910479,0.110428907223469,1.12895312989539e-4,0.00980631479101136,0.091920441959055,0.131771614405494,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2008,GOA,762,392,0.0603777944669403,0.0605710898675517,1.93295400611367e-4,0.00436663808744429,0.0520811748184536,0.0690097445940153,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2008,WC,122,57,0.0556016337601913,0.0556123508154849,1.07170552935895e-5,0.00933470701224104,0.0400325487314719,0.0782034713389287,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2009,BSAI,218,2,6.68768278281214e-5,6.62126979147866e-5,-6.64129913334829e-7,4.59691119112017e-5,0,2.34354533173912e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2009,CAN,171,171,0.164034847172392,0.163997100308105,-3.77468642869805e-5,0.0103646199486321,0.145439452039071,0.185920996890764,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2009,GOA,745,415,0.0530740455617269,0.0529467214267163,-1.27324135010619e-4,0.0039850610671024,0.0460273743280794,0.0616038664023946,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2009,WC,101,64,0.04531297471879,0.0451957340296209,-1.17240689169039e-4,0.00894916156818938,0.0313853436339238,0.0681771865549906,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2010,BSAI,217,9,2.60499469033722e-4,2.60952070612487e-4,4.52601578764791e-7,8.51512470585502e-5,1.16118441767021e-4,4.64061237544726e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2010,CAN,170,168,0.130915019381365,0.131604483550172,6.89464168806803e-4,0.0110323732423182,0.108039073076371,0.152812990004914,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2010,GOA,755,437,0.0734267263201284,0.0734380265651346,1.13002450062016e-5,0.00483215056990215,0.0647944931965895,0.0833169634559254,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2010,WC,83,40,0.0300582636166556,0.0299494650817123,-1.08798534943264e-4,0.0078390377754553,0.0178990027178491,0.0497271447781103,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2011,BSAI,216,5,1.9361871773743e-4,1.97014837573756e-4,3.39611983632591e-6,8.49626212905495e-5,7.68055909760543e-5,4.26392042338987e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2011,CAN,170,165,0.129759010853648,0.13001041351674,2.51402663091982e-4,0.0106492351188316,0.109948188730837,0.152991055359656,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2011,GOA,760,367,0.0427648856788552,0.0427232582429282,-4.16274359269983e-5,0.00308379599791074,0.0376021198763291,0.0498481017068965,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2011,WC,134,63,0.0573422437534106,0.0575766068212638,2.34363067853224e-4,0.00984430544474943,0.0405328623992561,0.0786882819571631,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2012,BSAI,221,3,1.71965038021653e-4,1.72368261298473e-4,4.03223276820456e-7,1.00733382357785e-4,5.70851927776358e-5,4.59321269967164e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2012,CAN,168,164,0.0945090526632109,0.0941676909937397,-3.41361669471185e-4,0.00850095701628956,0.0801234300696709,0.113028760341173,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2012,GOA,767,331,0.0578679211703717,0.0578375696122316,-3.03515581401015e-5,0.00416610508618679,0.0503364240071218,0.0671477218428596,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2012,WC,94,40,0.0398651956403776,0.0402693373174257,4.04141677048102e-4,0.0102966606731371,0.0248953863581707,0.0675078939423647,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2013,BSAI,216,9,3.50705651336398e-4,3.49663803643003e-4,-1.04184769339499e-6,1.1320341151285e-4,1.56739843206778e-4,6.26270109841168e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2013,CAN,169,153,0.10490432870011,0.104853945286923,-5.0383413186722e-5,0.00903282337330262,0.0889462039372525,0.124529788642416,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2013,GOA,759,339,0.0318464753730633,0.0319460452945882,9.95699215249057e-5,0.00285816774261442,0.0266242125564843,0.0379372065874136,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2013,WC,118,48,0.0379071952382445,0.0377410641858921,-1.66131052352372e-4,0.00775478298683756,0.0254265992578923,0.0566738189206824,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2014,BSAI,274,5,1.58021978987955e-4,1.55932925624518e-4,-2.08905336343711e-6,7.07961449464634e-5,5.28540273067172e-5,3.6831469647193e-4,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2014,CAN,168,164,0.0771050182302562,0.0770511058066572,-5.39124235990757e-5,0.00745112284464337,0.0641597934910935,0.0938308703529012,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2014,WC,170,65,0.0313937506304656,0.0314803280765546,8.65774460890312e-5,0.00567682497171407,0.0221282630045918,0.0451926813478118,2022-07-22T00:15:30Z
Spiny dogfish,FMP (with Inside waters),2015,BSAI,218,2,6.75946035861414e-5,6.64663032181328e-5,-1.12830036800854e-6,4.67112158107353e-5,0,2.36882366049368e-4,2022-07-22T00:15:30Z
