Collection Year,Collection Agency,Collection Name,OBS Gear Code,FMP Area,Reporting Area,ADFG Region,ADFG Statistical Area,Agency Species Code Type,Species Code,Species Group Code,Species Group Name,Number Animals,Weight,Record Count,Contact,Date Received from AKR
2010,IPHC,IPHC Annual Longline Survey,8,GOA,640,,465933,AKR,692,USRK,Shark,0,113,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,640,,466001,AKR,691,USRK,Shark,0,295,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,640,,466001,AKR,692,USRK,Shark,0,1361,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,466031,AKR,691,USRK,Shark,0,88,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,466031,AKR,692,USRK,Shark,0,408,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,466032,AKR,691,USRK,Shark,0,265,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,466032,AKR,692,USRK,Shark,0,1225,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476003,AKR,691,USRK,Shark,0,354,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476003,AKR,692,USRK,Shark,0,1633,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476004,AKR,691,USRK,Shark,0,206,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476004,AKR,692,USRK,Shark,0,953,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476006,AKR,691,USRK,Shark,0,147,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476006,AKR,692,USRK,Shark,0,680,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476007,AKR,691,USRK,Shark,0,413,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476007,AKR,692,USRK,Shark,0,1905,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476031,AKR,691,USRK,Shark,0,383,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476031,AKR,692,USRK,Shark,0,1769,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476032,AKR,691,USRK,Shark,0,88,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476032,AKR,692,USRK,Shark,0,408,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476035,AKR,691,USRK,Shark,0,912,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,476035,AKR,692,USRK,Shark,0,2359,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,486034,AKR,691,USRK,Shark,0,383,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,649,,486034,AKR,692,USRK,Shark,0,1769,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,325432,AKR,691,USRK,Shark,0,48,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,325432,AKR,692,USRK,Shark,0,2,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,335431,AKR,691,USRK,Shark,0,1037,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,335431,AKR,692,USRK,Shark,0,52,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,335501,AKR,691,USRK,Shark,0,293,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,335502,AKR,691,USRK,Shark,0,240,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,335504,AKR,691,USRK,Shark,0,213,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,335505,AKR,691,USRK,Shark,0,53,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,345430,AKR,691,USRK,Shark,0,258,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,345500,AKR,691,USRK,Shark,0,1556,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,345533,AKR,691,USRK,Shark,0,44,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,345536,AKR,691,USRK,Shark,0,480,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,345537,AKR,691,USRK,Shark,0,1275,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,345607,AKR,691,USRK,Shark,0,615,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,355530,AKR,691,USRK,Shark,0,132,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,355601,AKR,691,USRK,Shark,0,643,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,355602,AKR,691,USRK,Shark,0,220,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,355631,AKR,691,USRK,Shark,0,1655,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,355633,AKR,691,USRK,Shark,0,103,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,355702,AKR,691,USRK,Shark,0,103,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,355703,AKR,691,USRK,Shark,0,414,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,365701,AKR,691,USRK,Shark,0,517,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,365731,AKR,691,USRK,Shark,0,1086,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,365734,AKR,691,USRK,Shark,0,1138,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,365801,AKR,691,USRK,Shark,0,3890,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,365801,AKR,692,USRK,Shark,0,1887,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,375730,AKR,691,USRK,Shark,0,83,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,375801,AKR,691,USRK,Shark,0,11414,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,375832,AKR,691,USRK,Shark,0,506,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,385800,AKR,691,USRK,Shark,0,1714,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,385831,AKR,691,USRK,Shark,0,7606,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,385901,AKR,691,USRK,Shark,0,337,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,395800,AKR,691,USRK,Shark,0,731,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,395830,AKR,691,USRK,Shark,0,1756,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,395901,AKR,691,USRK,Shark,0,609,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,395931,AKR,691,USRK,Shark,0,98,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,650,,395931,AKR,692,USRK,Shark,0,45,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,305431,AKR,691,USRK,Shark,0,57,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,305431,AKR,692,USRK,Shark,0,36,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,315431,AKR,691,USRK,Shark,0,127,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,315431,AKR,692,USRK,Shark,0,48,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,315432,AKR,691,USRK,Shark,0,277,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,315432,AKR,692,USRK,Shark,0,147,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,315501,AKR,691,USRK,Shark,0,186,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,315501,AKR,692,USRK,Shark,0,118,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,315502,AKR,691,USRK,Shark,0,414,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,315502,AKR,692,USRK,Shark,0,263,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325431,AKR,691,USRK,Shark,0,294,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325431,AKR,692,USRK,Shark,0,15,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325433,AKR,691,USRK,Shark,0,32,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325433,AKR,692,USRK,Shark,0,2,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325531,AKR,691,USRK,Shark,0,114,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325531,AKR,692,USRK,Shark,0,73,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325532,AKR,691,USRK,Shark,0,71,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325532,AKR,692,USRK,Shark,0,45,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325602,AKR,691,USRK,Shark,0,229,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,325602,AKR,692,USRK,Shark,0,145,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,335533,AKR,691,USRK,Shark,0,39,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,335534,AKR,691,USRK,Shark,0,79,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,335601,AKR,691,USRK,Shark,0,237,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,345535,AKR,691,USRK,Shark,0,187,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,345603,AKR,691,USRK,Shark,0,1407,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,345604,AKR,691,USRK,Shark,0,138,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,345631,AKR,691,USRK,Shark,0,264,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,345803,AKR,691,USRK,Shark,0,28,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,345803,AKR,692,USRK,Shark,0,3774,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,355801,AKR,691,USRK,Shark,0,24,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,355801,AKR,692,USRK,Shark,0,3193,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,355830,AKR,691,USRK,Shark,0,12,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,355830,AKR,692,USRK,Shark,0,1597,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,365804,AKR,691,USRK,Shark,0,30,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,IPHC,IPHC Annual Longline Survey,8,GOA,659,,365804,AKR,692,USRK,Shark,0,4064,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2020-10-18 19:00:01
2010,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,691,USRK,Shark,85,147.74,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2010,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,692,USRK,Shark,1,57.828,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2010,NMFS,AFSC Annual Longline Survey,,GOA,620,,,AKR,691,USRK,Shark,137,408.444,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2010,NMFS,AFSC Annual Longline Survey,,GOA,620,,,AKR,692,USRK,Shark,2,115.656,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2010,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,691,USRK,Shark,1437,3064.332,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2010,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,692,USRK,Shark,1,57.828,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2010,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,691,USRK,Shark,166,358.961,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2010,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,691,USRK,Shark,791,1849.878,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2010,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,692,USRK,Shark,2,115.656,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2020-10-18 19:00:01
2010,NMFS,Aleutian Island Bottom Trawl Survey,1,BS,519,,,AKR,692,USRK,Shark,1,15.39,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",2020-10-18 19:00:01
2010,NMFS,Bering Sea Bottom Trawl Survey,1,BS,513,,,AKR,692,USRK,Shark,1,37.48,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",2020-10-18 19:00:01
2010,NMFS,Bering Sea Bottom Trawl Survey,1,BS,517,,,AKR,691,USRK,Shark,1,2.61,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",2020-10-18 19:00:01
2010,NMFS,Bering Sea Bottom Trawl Survey,1,BS,521,,,AKR,692,USRK,Shark,3,144.474,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",2020-10-18 19:00:01
2010,NMFS,Bering Sea Slope Survey,1,BS,517,,,AKR,692,USRK,Shark,12,113.09,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",2020-10-18 19:00:01
2010,NMFS,Bering Sea Slope Survey,1,BS,519,,,AKR,692,USRK,Shark,4,42.64,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",2020-10-18 19:00:01
2010,NMFS,Bering Sea Slope Survey,1,BS,521,,,AKR,692,USRK,Shark,3,40.54,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",2020-10-18 19:00:01
2010,NMFS,Bering Sea Slope Survey,1,BS,523,,,AKR,692,USRK,Shark,3,31.14,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",2020-10-18 19:00:01
2010,NMFS,Shelikof Acoustic Survey,2,GOA,630,,,AKR,691,USRK,Shark,2,4.59,1,,2020-10-18 19:00:01
2010,NMFS,Shumigans Acoustic Survey,2,GOA,649,,,AKR,691,USRK,Shark,30,63.58,1,,2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,BS,518,Westward,675332,AKR,691,USRK,Shark,2,3.57,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,BS,519,Westward,665335,AKR,691,USRK,Shark,1,3.91,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,BS,519,Westward,665336,AKR,692,USRK,Shark,1,26.06,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,595532,AKR,690,USRK,Shark,1,111,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,595533,AKR,690,USRK,Shark,1,133,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625437,AKR,690,USRK,Shark,1,126,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,545631,AKR,691,USRK,Shark,8,19.1,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,545632,AKR,691,USRK,Shark,2,7.22,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,545802,AKR,691,USRK,Shark,18,50.2,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,575634,AKR,690,USRK,Shark,1,94,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515730,AKR,691,USRK,Shark,3,9.06,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515802,AKR,691,USRK,Shark,11,22.29,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525701,AKR,691,USRK,Shark,2,5.94,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525702,AKR,691,USRK,Shark,2,5.48,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525703,AKR,691,USRK,Shark,4,7.19,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525731,AKR,691,USRK,Shark,1,2.86,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525732,AKR,691,USRK,Shark,2,4.68,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525802,AKR,691,USRK,Shark,4,13.7,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525806,AKR,691,USRK,Shark,2,7.73,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525807,AKR,691,USRK,Shark,1,2.1,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
2011,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535632,AKR,691,USRK,Shark,1,1.62,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2020-10-18 19:00:01
