Year,FMP,Length,Sex,Source
2009,GOA,80,M,AFSCTWL
2009,GOA,80,M,AFSCTWL
2015,GOA,80,M,AFSCTWL
2019,GOA,80,F,AFSCTWL
2019,GOA,80,M,AFSCTWL
2017,GOA,80,F,AFSCTWL
2017,GOA,80,F,AFSCTWL
2017,GOA,80,F,AFSCTWL
2017,GOA,80,F,AFSCTWL
2017,GOA,80,M,AFSCTWL
2019,GOA,80,M,AFSCTWL
2015,GOA,80,M,AFSCTWL
2015,GOA,80,M,AFSCTWL
2015,GOA,80,M,AFSCTWL
2017,GOA,80,F,AFSCTWL
1984,GOA,80,F,AFSCTWL
1996,GOA,80,M,AFSCTWL
1996,GOA,80,F,AFSCTWL
2005,GOA,80,F,AFSCTWL
1999,GOA,80,M,AFSCTWL
1999,GOA,80,F,AFSCTWL
2003,GOA,80,M,AFSCTWL
2005,GOA,80,M,AFSCTWL
2005,GOA,80,M,AFSCTWL
2005,GOA,80,M,AFSCTWL
2001,GOA,80,F,AFSCTWL
2001,GOA,80,F,AFSCTWL
2001,GOA,80,F,AFSCTWL
2003,GOA,80,F,AFSCTWL
2003,GOA,80,F,AFSCTWL
2003,GOA,80,F,AFSCTWL
2003,GOA,80,F,AFSCTWL
2003,GOA,80,F,AFSCTWL
2003,GOA,80,M,AFSCTWL
2003,GOA,80,M,AFSCTWL
2003,GOA,80,M,AFSCTWL
2001,GOA,80,F,AFSCTWL
2001,GOA,80,M,AFSCTWL
2003,GOA,80,M,AFSCTWL
2003,GOA,80,F,AFSCTWL
2003,GOA,80,F,AFSCTWL
2003,GOA,80,F,AFSCTWL
2003,GOA,80,M,AFSCTWL
2007,GOA,80,F,AFSCTWL
2015,GOA,80,F,AFSCTWL
2013,GOA,80,M,AFSCTWL
2013,GOA,80,M,AFSCTWL
2013,GOA,80,M,AFSCTWL
2009,GOA,80,M,AFSCTWL
2011,GOA,80,M,AFSCTWL
2009,GOA,80,M,AFSCTWL
2011,GOA,80,M,AFSCTWL
2013,GOA,80,M,AFSCTWL
2007,GOA,80,M,AFSCTWL
2007,GOA,80,F,AFSCTWL
2007,GOA,80,F,AFSCTWL
2007,GOA,80,F,AFSCTWL
2011,GOA,80,M,AFSCTWL
2007,GOA,80,F,AFSCTWL
2009,GOA,80,F,AFSCTWL
2009,GOA,80,M,AFSCTWL
2019,GOA,80,M,AFSCTWL
2019,GOA,80,F,AFSCTWL
2017,GOA,80,M,AFSCTWL
2015,GOA,80,M,AFSCTWL
2015,GOA,80,M,AFSCTWL
2015,GOA,80,F,AFSCTWL
2015,GOA,80,F,AFSCTWL
2015,GOA,80,F,AFSCTWL
2015,GOA,80,F,AFSCTWL
2015,GOA,80,F,AFSCTWL
2015,GOA,80,F,AFSCTWL
2015,GOA,80,F,AFSCTWL
2011,WC,81,F,IPHCLL
2011,WC,81,F,IPHCLL
2011,WC,81,F,IPHCLL
2011,WC,81,F,IPHCLL
2011,WC,81,F,IPHCLL
2011,WC,81,F,IPHCLL
2011,WC,81,F,IPHCLL
2011,WC,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,CAN,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,M,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2011,GOA,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,WC,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,CAN,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2012,GOA,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,WC,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,CAN,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,GOA,81,F,IPHCLL
2013,BSAI,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,WC,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,CAN,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,M,IPHCLL
2014,GOA,81,M,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,M,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,M,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2014,GOA,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,WC,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,M,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,M,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,CAN,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2015,GOA,81,F,IPHCLL
2016,WC,81,F,IPHCLL
2016,WC,81,F,IPHCLL
2016,WC,81,F,IPHCLL
2016,WC,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,CAN,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,M,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2016,GOA,81,F,IPHCLL
2017,WC,81,F,IPHCLL
2017,WC,81,F,IPHCLL
2017,WC,81,F,IPHCLL
2017,WC,81,F,IPHCLL
2017,WC,81,F,IPHCLL
2017,WC,81,F,IPHCLL
2017,WC,81,F,IPHCLL
2017,WC,81,F,IPHCLL
2017,WC,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,CAN,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,M,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2017,GOA,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,M,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,WC,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,CAN,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2018,GOA,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,WC,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,CAN,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,M,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2019,GOA,81,F,IPHCLL
2011,GOA,81,F,AFSCLL
2016,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2010,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2014,GOA,81,F,AFSCLL
2014,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2020,GOA,81,F,AFSCLL
2010,GOA,81,F,AFSCLL
2013,GOA,81,F,AFSCLL
2017,GOA,81,F,AFSCLL
2017,GOA,81,F,AFSCLL
2017,GOA,81,F,AFSCLL
2017,GOA,81,F,AFSCLL
2011,GOA,81,F,AFSCLL
2011,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2014,GOA,81,F,AFSCLL
2016,GOA,81,F,AFSCLL
2016,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2018,GOA,81,F,AFSCLL
2018,GOA,81,F,AFSCLL
2010,GOA,81,F,AFSCLL
2010,GOA,81,M,AFSCLL
2012,GOA,81,F,AFSCLL
2014,GOA,81,M,AFSCLL
2017,GOA,81,F,AFSCLL
2018,GOA,81,F,AFSCLL
2018,GOA,81,F,AFSCLL
2018,GOA,81,F,AFSCLL
2018,GOA,81,F,AFSCLL
2020,GOA,81,F,AFSCLL
2014,GOA,81,F,AFSCLL
2014,GOA,81,F,AFSCLL
2016,GOA,81,F,AFSCLL
2017,GOA,81,F,AFSCLL
2017,GOA,81,F,AFSCLL
2010,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2020,GOA,81,F,AFSCLL
2020,GOA,81,F,AFSCLL
2019,GOA,81,F,AFSCLL
2012,GOA,81,F,AFSCLL
2014,GOA,81,F,AFSCLL
2020,GOA,81,F,AFSCLL
2020,GOA,81,F,AFSCLL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2005,GOA,81,F,AFSCTWL
2003,GOA,81,M,AFSCTWL
2003,GOA,81,F,AFSCTWL
2003,GOA,81,F,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,F,AFSCTWL
2015,GOA,81,F,AFSCTWL
2013,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2009,GOA,81,M,AFSCTWL
2013,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
2007,GOA,81,M,AFSCTWL
